3.20959	6.39607
3.21001	6.38828
3.21357	6.38134
3.22263	6.36907
3.23382	6.35906
3.24606	6.35035
3.25859	6.34278
3.27148	6.33584
3.28477	6.3297
3.29822	6.32392
3.32482	6.31342
3.35196	6.30442
3.37924	6.29587
3.40685	6.28842
3.43404	6.28132
3.46145	6.27508
3.48888	6.26894
3.51646	6.26355
3.54411	6.25848
3.57166	6.25289
3.59951	6.24914
3.62728	6.24476
3.65482	6.24102
3.68228	6.23669
3.70995	6.23406
3.73755	6.23078
3.76521	6.22809
3.7928	6.22476
3.84825	6.22079
3.87599	6.21906
3.90368	6.21669
3.95922	6.21463
4.01477	6.21246
4.07035	6.21247
4.12687	6.21246
4.18333	6.21501
4.21155	6.21637
4.23973	6.21848
4.2679	6.22071
4.29599	6.22382
4.32461	6.22724
4.35307	6.2318
4.38145	6.23689
4.40951	6.2435
4.43804	6.25174
4.46569	6.26257
4.47913	6.26998
4.49178	6.27868
4.50212	6.29049
4.50597	6.29752
4.50661	6.30552
4.5062	6.31331
4.50263	6.32025
4.49357	6.33253
4.48238	6.34253
4.47015	6.35124
4.45761	6.35881
4.44472	6.36575
4.43143	6.37189
4.41798	6.37767
4.39138	6.38817
4.36424	6.39717
4.33696	6.40573
4.30936	6.41317
4.28216	6.42027
4.25475	6.42651
4.22733	6.43265
4.19974	6.43805
4.17209	6.44311
4.14455	6.4487
4.11669	6.45245
4.08892	6.45683
4.06138	6.46057
4.03393	6.46491
4.00626	6.46753
3.97866	6.47081
3.95099	6.4735
3.9234	6.47683
3.86796	6.4808
3.84022	6.48253
3.81252	6.48491
3.75698	6.48696
3.70143	6.48913
3.64585	6.48912
3.58933	6.48913
3.53288	6.48658
3.50465	6.48523
3.47647	6.48311
3.4483	6.48088
3.42022	6.47778
3.3916	6.47435
3.36313	6.46979
3.33475	6.46471
3.30669	6.45809
3.27816	6.44985
3.25051	6.43903
3.23707	6.43162
3.22442	6.42291
3.21408	6.41111
3.21023	6.40407
