3.69338	6.25361
3.69494	6.24402
3.69334	6.23443
3.69965	6.22711
3.70399	6.21848
3.71478	6.20353
3.7283	6.191
3.74243	6.17986
3.75767	6.1703
3.77333	6.16146
3.78958	6.15378
3.80554	6.14691
3.82155	6.14017
3.8547	6.12974
3.88806	6.12006
3.92202	6.11278
3.95497	6.10607
3.98826	6.10122
4.02156	6.09653
4.05506	6.09348
4.08855	6.09051
4.12214	6.08905
4.15574	6.0876
4.18936	6.08761
4.22824	6.0876
4.26706	6.08949
4.30589	6.09137
4.34458	6.09518
4.38328	6.099
4.42171	6.10487
4.46014	6.11081
4.49815	6.11902
4.51763	6.12358
4.5372	6.12771
4.55631	6.13362
4.57551	6.13923
4.5946	6.14521
4.6134	6.15204
4.63212	6.1591
4.65042	6.16717
4.66914	6.17589
4.68718	6.18594
4.70485	6.19665
4.7213	6.20915
4.73726	6.22308
4.744	6.23126
4.75026	6.23981
4.75611	6.2488
4.75995	6.25881
4.76364	6.26899
4.76363	6.27982
4.76207	6.28941
4.76367	6.29899
4.75736	6.30631
4.75303	6.31495
4.74223	6.32989
4.72871	6.34243
4.71458	6.35356
4.69934	6.36312
4.68369	6.37197
4.66743	6.37964
4.65147	6.38652
4.63546	6.39326
4.60231	6.40369
4.56896	6.41337
4.535	6.42064
4.50204	6.42736
4.46875	6.43221
4.43545	6.4369
4.40196	6.43994
4.36846	6.44292
4.33487	6.44438
4.30128	6.44582
4.26765	6.44582
4.22878	6.44582
4.18995	6.44393
4.15112	6.44205
4.11243	6.43825
4.07374	6.43442
4.0353	6.42856
3.99687	6.42261
3.95887	6.41441
3.93939	6.40985
3.91982	6.40572
3.9007	6.39981
3.8815	6.3942
3.86242	6.38822
3.84362	6.38139
3.8249	6.37432
3.80659	6.36626
3.78787	6.35754
3.76984	6.34749
3.75217	6.33678
3.73571	6.32428
3.71975	6.31035
3.71301	6.30216
3.70675	6.29362
3.70091	6.28463
3.69706	6.27462
3.69338	6.26444
