3.49609	6.24878
3.49823	6.23565
3.49604	6.22253
3.50467	6.21252
3.51061	6.2007
3.52538	6.18024
3.54389	6.16308
3.56323	6.14785
3.58409	6.13476
3.60551	6.12265
3.62776	6.11215
3.6496	6.10274
3.67152	6.09351
3.71689	6.07924
3.76254	6.06599
3.80902	6.05603
3.85413	6.04684
3.89969	6.0402
3.94527	6.03378
3.99111	6.02962
4.03695	6.02554
4.08293	6.02354
4.12891	6.02157
4.17493	6.02157
4.22814	6.02157
4.28128	6.02416
4.33443	6.02673
4.38738	6.03194
4.44034	6.03717
4.49294	6.0452
4.54554	6.05334
4.59756	6.06457
4.62422	6.07081
4.65101	6.07646
4.67716	6.08455
4.70344	6.09223
4.72957	6.10041
4.7553	6.10976
4.78092	6.11943
4.80597	6.13047
4.83159	6.1424
4.85627	6.15616
4.88046	6.17082
4.90298	6.18792
4.92483	6.20699
4.93405	6.21819
4.94262	6.22989
4.95062	6.2422
4.95588	6.2559
4.96093	6.26983
4.96092	6.28465
4.95879	6.29777
4.96097	6.31089
4.95234	6.32091
4.9464	6.33273
4.93163	6.35319
4.91313	6.37035
4.89378	6.38558
4.87292	6.39867
4.8515	6.41077
4.82925	6.42128
4.80741	6.43069
4.78549	6.43992
4.74012	6.45419
4.69447	6.46743
4.64799	6.4774
4.60288	6.48659
4.55733	6.49322
4.51175	6.49964
4.4659	6.50381
4.42006	6.50788
4.37408	6.50988
4.32811	6.51186
4.28208	6.51185
4.22888	6.51186
4.17573	6.50927
4.12259	6.5067
4.06964	6.50149
4.01668	6.49625
3.96407	6.48823
3.91148	6.48009
3.85946	6.46886
3.8328	6.46262
3.80601	6.45696
3.77985	6.44888
3.75357	6.4412
3.72745	6.43302
3.70172	6.42367
3.6761	6.414
3.65104	6.40296
3.62542	6.39102
3.60074	6.37726
3.57655	6.36261
3.55403	6.3455
3.53218	6.32643
3.52296	6.31523
3.51439	6.30353
3.50639	6.29123
3.50113	6.27753
3.49609	6.2636
